,id,full_name,first_name,last_name,is_active
3949,1627734,Domantas Sabonis,Domantas,Sabonis,True
3950,203135,Robert Sacre,Robert,Sacre,False
3951,78050,Ed Sadowski,Ed,Sadowski,False
3952,78051,Kenny Sailors,Kenny,Sailors,False
3953,1642275,Tidjane Salaün,Tidjane,Salaün,True
3954,927,John Salley,John,Salley,False
3955,1642282,Hunter Sallis,Hunter,Sallis,True
3956,2422,John Salmons,John,Salmons,False
3957,1089,Kevin Salvadori,Kevin,Salvadori,False
3958,2066,Soumaila Samake,Soumaila,Samake,False
3959,1629677,Luka Samanic,Luka,Samanic,False
3960,200798,Cheikh Samb,Cheikh,Samb,False
3961,1629102,Brandon Sampson,Brandon,Sampson,False
3962,203960,JaKarr Sampson,JaKarr,Sampson,False
3963,2441,Jamal Sampson,Jamal,Sampson,False
3964,78055,Ralph Sampson,Ralph,Sampson,False
3965,202396,Samardo Samuels,Samardo,Samuels,False
3966,1631257,Jermaine Samuels Jr.,Jermaine,Samuels Jr.,False
3967,2143,Pepe Sanchez,Pepe,Sanchez,False
3968,78057,Frankie Sanders,Frankie,Sanders,False
3969,1874,Jeff Sanders,Jeff,Sanders,False
3970,1642920,Kobe Sanders,Kobe,Sanders,True
3971,202336,Larry Sanders,Larry,Sanders,False
3972,2684,Melvin Sanders,Melvin,Sanders,False
3973,78059,Mike Sanders,Mike,Sanders,False
3974,78060,Thomas Sanders,Thomas,Sanders,False
3975,1641766,Adama Sanogo,Adama,Sanogo,False
3976,2091,Daniel Santiago,Daniel,Santiago,False
3977,78061,Bob Santini,Bob,Santini,False
3978,1630611,Gui Santos,Gui,Santos,True
3979,78062,Wayne Sappleton,Wayne,Sappleton,False
3980,1642879,Ben Saraf,Ben,Saraf,True
3981,1642259,Alex Sarr,Alex,Sarr,True
3982,1630846,Olivier Sarr,Olivier,Sarr,False
3983,987,Jason Sasser,Jason,Sasser,False
3984,2219,Jeryl Sasser,Jeryl,Sasser,False
3985,1631204,Marcus Sasser,Marcus,Sasser,True
3986,203107,Tomas Satoransky,Tomas,Satoransky,False
3987,2261,Kenny Satterfield,Kenny,Satterfield,False
3988,78063,Frank Saul,Frank,Saul,False
3989,78064,Woody Sauldsberry,Woody,Sauldsberry,False
3990,78065,Fred Saunders,Fred,Saunders,False
3991,78066,Don Savage,Don,Savage,False
3992,2453,Predrag Savovic,Predrag,Savovic,False
3993,78067,Alan Sawyer,Alan,Sawyer,False
3994,2243,Brian Scalabrine,Brian,Scalabrine,False
3995,2637,Alex Scales,Alex,Scales,False
3996,78068,Dewayne Scales,Dewayne,Scales,False
3997,78069,Frank Schade,Frank,Schade,False
3998,78070,Ben Schadler,Ben,Schadler,False
3999,78071,Herm Schaefer,Herm,Schaefer,False
4000,78072,Bob Schafer,Bob,Schafer,False
4001,1630648,Jordan Schakel,Jordan,Schakel,False
4002,78073,Ben Scharnus,Ben,Scharnus,False
4003,78074,Marv Schatzman,Marv,Schatzman,False
4004,78075,Fred Schaus,Fred,Schaus,False
4005,7,Dan Schayes,Dan,Schayes,False
4006,78076,Dolph Schayes,Dolph,Schayes,False
4007,78078,Ossie Schectman,Ossie,Schectman,False
4008,88,Steve Scheffler,Steve,Scheffler,False
4009,78080,Tom Scheffler,Tom,Scheffler,False
4010,1631248,Baylor Scheierman,Baylor,Scheierman,True
4011,78081,Dave Schellhase,Dave,Schellhase,False
4012,101195,Luke Schenscher,Luke,Schenscher,False
4013,78082,Herb Scherer,Herb,Scherer,False
4014,368,Dwayne Schintzius,Dwayne,Schintzius,False
4015,78084,Dale Schlueter,Dale,Schlueter,False
4016,78085,Otto Schnellbacher,Otto,Schnellbacher,False
4017,78086,Dick Schnittker,Dick,Schnittker,False
4018,78087,Russ Schoene,Russ,Schoene,False
4019,1629678,Admiral Schofield,Admiral,Schofield,False
4020,78088,Dave Scholz,Dave,Scholz,False
4021,78089,Milt Schoon,Milt,Schoon,False
4022,96,Detlef Schrempf,Detlef,Schrempf,False
4023,203471,Dennis Schröder,Dennis,Schröder,True
4024,78091,Howie Schultz,Howie,Schultz,False
4025,78092,Dick Schulz,Dick,Schulz,False
4026,78093,John Schweitz,John,Schweitz,False
4027,2449,Luis Scola,Luis,Scola,False
4028,78094,Freddie Scolari,Freddie,Scolari,False
4029,78095,Alvin Scott,Alvin,Scott,False
4030,1064,Brent Scott,Brent,Scott,False
4031,2,Byron Scott,Byron,Scott,False
4032,78097,Charlie Scott,Charlie,Scott,False
4033,192,Dennis Scott,Dennis,Scott,False
4034,1109,James Scott,James,Scott,False
4035,203118,Mike Scott,Mike,Scott,False
4036,78100,Ray Scott,Ray,Scott,False
4037,1035,Shawnelle Scott,Shawnelle,Scott,False
4038,1630286,Trevon Scott,Trevon,Scott,False
4039,1630206,Jay Scrubb,Jay,Scrubb,False
4040,78102,Carey Scurry,Carey,Scurry,False
4041,1631220,Dereon Seabron,Dereon,Seabron,False
4042,78103,Bruce Seals,Bruce,Seals,False
4043,1578,Shea Seals,Shea,Seals,False
4044,907,Malik Sealy,Malik,Sealy,False
4045,78105,Ed Searcy,Ed,Searcy,False
4046,78106,Ken Sears,Ken,Sears,False
4047,1641813,Mark Sears,Mark,Sears,True
4048,78107,Wayne See,Wayne,See,False
4049,200757,Thabo Sefolosha,Thabo,Sefolosha,False
4050,938,Rony Seikaly,Rony,Seikaly,False
4051,78109,Glen Selbo,Glen,Selbo,False
4052,202729,Josh Selby,Josh,Selby,False
4053,1627782,Wayne Selden,Wayne,Selden,False
4054,78110,Brad Sellers,Brad,Sellers,False
4055,78111,Phil Sellers,Phil,Sellers,False
4056,78112,Rollie Seltz,Rollie,Seltz,False
4057,78113,Frank Selvy,Frank,Selvy,False
4058,78114,Jim Seminoff,Jim,Seminoff,False
4059,200754,Mouhamed Sene,Mouhamed,Sene,False
4060,78115,George Senesky,George,Senesky,False
4061,1630578,Alperen Sengun,Alperen,Sengun,True
4062,1641729,Brice Sensabaugh,Brice,Sensabaugh,True
4063,202338,Kevin Seraphin,Kevin,Seraphin,False
4064,1738,Ansu Sesay,Ansu,Sesay,False
4065,201196,Ramon Sessions,Ramon,Sessions,False
4066,78116,Tom Sewell,Tom,Sewell,False
4067,1629012,Collin Sexton,Collin,Sexton,True
4068,78117,Paul Seymour,Paul,Seymour,False
4069,78118,Nick Shaback,Nick,Shaback,False
4070,1593,Charles Shackleford,Charles,Shackleford,False
4071,78120,Carl Shaeffer,Carl,Shaeffer,False
4072,78121,Lee Shaffer,Lee,Shaffer,False
4073,201203,Mustafa Shakur,Mustafa,Shakur,False
4074,1629013,Landry Shamet,Landry,Shamet,True
4075,1539,God Shammgod,God,Shammgod,False
4076,78123,Earl Shannon,Earl,Shannon,False
4077,78124,Howie Shannon,Howie,Shannon,False
4078,1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,True
4079,78125,Charlie Share,Charlie,Share,False
4080,78126,Bill Sharman,Bill,Sharman,False
4081,1630549,Day'Ron Sharpe,Day'Ron,Sharpe,True
4082,1631101,Shaedon Sharpe,Shaedon,Sharpe,True
4083,201594,Walter Sharpe,Walter,Sharpe,False
4084,1117,John Shasky,John,Shasky,False
4085,78128,Ron Shavlik,Ron,Shavlik,False
4086,216,Brian Shaw,Brian,Shaw,False
4087,1745,Casey Shaw,Casey,Shaw,False
4088,1629621,Marial Shayok,Marial,Shayok,False
4089,78130,Bob Shea,Bob,Shea,False
4090,1642347,Jamal Shead,Jamal,Shead,True
4091,78131,Fred Sheffield,Fred,Sheffield,False
4092,78132,Craig Shelton,Craig,Shelton,False
4093,78133,Lonnie Shelton,Lonnie,Shelton,False
4094,203129,Tornike Shengelia,Tornike,Shengelia,False
4095,1641767,Ben Sheppard,Ben,Sheppard,True
4096,1852,Jeff Sheppard,Jeff,Sheppard,False
4097,1642263,Reed Sheppard,Reed,Sheppard,True
4098,78135,Steve Sheppard,Steve,Sheppard,False
4099,78136,Edmund Sherod,Edmund,Sherod,False
4100,78653,Charlie Shipp,Charlie,Shipp,False
4101,2321,Paul Shirley,Paul,Shirley,False
4102,78138,Gene Short,Gene,Short,False
4103,78139,Purvis Short,Purvis,Short,False
4104,78140,Dexter Shouse,Dexter,Shouse,False
4105,78141,Dick Shrider,Dick,Shrider,False
4106,78142,Gene Shue,Gene,Shue,False
4107,1642917,Max Shulga,Max,Shulga,True
4108,78143,John Shumate,John,Shumate,False
4109,202697,Iman Shumpert,Iman,Shumpert,False
4110,203144,Alexey Shved,Alexey,Shved,False
4111,1627783,Pascal Siakam,Pascal,Siakam,True
4112,1626296,Jordan Sibert,Jordan,Sibert,False
4113,78144,Sam Sibert,Sam,Sibert,False
4114,78145,Mark Sibley,Mark,Sibley,False
4115,78146,Jerry Sichting,Jerry,Sichting,False
4116,78147,Larry Siegfried,Larry,Siegfried,False
4117,78148,Ralph Siewert,Ralph,Siewert,False
4118,78149,Jack Sikma,Jack,Sikma,False
4119,78150,James Silas,James,Silas,False
4120,78151,Paul Silas,Paul,Silas,False
4121,202918,Xavier Silas,Xavier,Silas,False
4122,202081,Garret Siler,Garret,Siler,False
4123,78152,Mike Silliman,Mike,Silliman,False
4124,1629735,Chris Silva,Chris,Silva,False
4125,101134,Wayne Simien,Wayne,Simien,False
4126,1627732,Ben Simmons,Ben,Simmons,False
4127,2250,Bobby Simmons,Bobby,Simmons,False
4128,200759,Cedric Simmons,Cedric,Simmons,False
4129,78153,Connie Simmons,Connie,Simmons,False
4130,78154,Johnny Simmons,Johnny,Simmons,False
4131,203613,Jonathon Simmons,Jonathon,Simmons,False
4132,1628424,Kobi Simmons,Kobi,Simmons,False
4133,1489,Lionel Simmons,Lionel,Simmons,False
4134,1750,Miles Simon,Miles,Simon,False
4135,1630250,Marko Simonovic,Marko,Simonovic,False
4136,1629014,Anfernee Simons,Anfernee,Simons,True
4137,54,Dickey Simpkins,Dickey,Simpkins,False
4138,202067,Diamon Simpson,Diamon,Simpson,False
4139,1642354,KJ Simpson,KJ,Simpson,True
4140,78157,Ralph Simpson,Ralph,Simpson,False
4141,1630285,Zavier Simpson,Zavier,Simpson,False
4142,1591,Alvin Sims,Alvin,Sims,False
4143,78160,Bob Sims,Bob,Sims,False
4144,201235,Courtney Sims,Courtney,Sims,False
4145,78159,Doug Sims,Doug,Sims,False
4146,203156,Henry Sims,Henry,Sims,False
4147,1631301,Jaylen Sims,Jaylen,Sims,False
4148,1630579,Jericho Sims,Jericho,Sims,True
4149,78161,Scott Sims,Scott,Sims,False
4150,202713,Kyle Singler,Kyle,Singler,False
4151,201606,Sean Singletary,Sean,Singletary,False
4152,202698,Chris Singleton,Chris,Singleton,False
4153,101189,James Singleton,James,Singleton,False
4154,78162,Mckinley Singleton,Mckinley,Singleton,False
4155,78163,Zeke Sinicola,Zeke,Sinicola,False
4156,1629686,Deividas Sirvydis,Deividas,Sirvydis,False
4157,78164,Charlie Sitton,Charlie,Sitton,False
4158,203491,Peyton Siva,Peyton,Siva,False
4159,1631376,Dmytro Skapintsev,Dmytro,Skapintsev,False
4160,101,Scott Skiles,Scott,Skiles,False
4161,78167,Al Skinner,Al,Skinner,False
4162,1730,Brian Skinner,Brian,Skinner,False
4163,78168,Talvin Skinner,Talvin,Skinner,False
4164,78169,Whitey Skoog,Whitey,Skoog,False
4165,78170,Jeff Slade,Jeff,Slade,False
4166,1073,Reggie Slater,Reggie,Slater,False
4167,78171,Jim Slaughter,Jim,Slaughter,False
4168,78172,Jose Slaughter,Jose,Slaughter,False
4169,1641771,Jalen Slawson,Jalen,Slawson,False
4170,2447,Tamar Slay,Tamar,Slay,False
4171,202388,Donald Sloan,Donald,Sloan,False
4172,78173,Jerry Sloan,Jerry,Sloan,False
4173,101166,Uros Slokar,Uros,Slokar,False
4174,78174,Tom Sluby,Tom,Sluby,False
4175,1629346,Alen Smailagic,Alen,Smailagic,False
4176,1642914,Javon Small,Javon,Small,True
4177,1630606,Javonte Smart,Javonte,Smart,False
4178,78175,Keith Smart,Keith,Smart,False
4179,203935,Marcus Smart,Marcus,Smart,True
4180,78176,Belus Smawley,Belus,Smawley,False
4181,78177,Jack Smiley,Jack,Smiley,False
4182,78178,Adrian Smith,Adrian,Smith,False
4183,78207,Bill Smith,Bill,Smith,False
4184,78209,Bill Smith,Bill,Smith,False
4185,78202,Bingo Smith,Bingo,Smith,False
4186,78203,Bobby Smith,Bobby,Smith,False
4187,293,Charles Smith,Charles,Smith,False
4188,1520,Charles Smith,Charles,Smith,False
4189,78179,Charles Smith,Charles,Smith,False
4190,1814,Chris Smith,Chris,Smith,False
4191,203147,Chris Smith,Chris,Smith,False
4192,78181,Clinton Smith,Clinton,Smith,False
4193,200783,Craig Smith,Craig,Smith,False
4194,78182,Deb Smith,Deb,Smith,False
4195,78183,Derek Smith,Derek,Smith,False
4196,78184,Don Smith,Don,Smith,False
4197,78185,Donald Smith,Donald,Smith,False
4198,2764,Donta Smith,Donta,Smith,False
4199,475,Doug Smith,Doug,Smith,False
4200,1630696,Dru Smith,Dru,Smith,True
4201,78187,Ed Smith,Ed,Smith,False
4202,78188,Elmore Smith,Elmore,Smith,False
4203,78189,Garfield Smith,Garfield,Smith,False
4204,78190,Greg Smith,Greg,Smith,False
4205,202962,Greg Smith,Greg,Smith,False
4206,202397,Ish Smith,Ish,Smith,False
4207,2747,JR Smith,JR,Smith,False
4208,2074,Jabari Smith,Jabari,Smith,False
4209,1630188,Jalen Smith,Jalen,Smith,True
4210,201160,Jason Smith,Jason,Smith,False
4211,202536,Jerry Smith,Jerry,Smith,False
4212,78191,Jim Smith,Jim,Smith,False
4213,693,Joe Smith,Joe,Smith,False
4214,2746,Josh Smith,Josh,Smith,False
4215,78192,Keith Smith,Keith,Smith,False
4216,181,Kenny Smith,Kenny,Smith,False
4217,78194,Labradford Smith,Labradford,Smith,False
4218,78195,Larry Smith,Larry,Smith,False
4219,1910,Leon Smith,Leon,Smith,False
4220,63,Michael Smith,Michael,Smith,False
4221,78197,Michael Smith,Michael,Smith,False
4222,2065,Mike Smith,Mike,Smith,False
4223,202701,Nolan Smith,Nolan,Smith,False
4224,78198,Otis Smith,Otis,Smith,False
4225,78199,Phil Smith,Phil,Smith,False
4226,78200,Randy Smith,Randy,Smith,False
4227,78201,Reggie Smith,Reggie,Smith,False
4228,78204,Robert Smith,Robert,Smith,False
4229,203893,Russ Smith,Russ,Smith,False
4230,78205,Sammy Smith,Sammy,Smith,False
4231,120,Steven Smith,Steven,Smith,False
4232,200848,Steven Smith,Steven,Smith,False
4233,1478,Stevin Smith,Stevin,Smith,False
4234,1631173,Terquavion Smith,Terquavion,Smith,False
4235,2604,Theron Smith,Theron,Smith,False
4236,1642449,Tolu Smith,Tolu,Smith,True
4237,380,Tony Smith,Tony,Smith,False
4238,1641890,Tyler Smith,Tyler,Smith,False
4239,78208,Willie Smith,Willie,Smith,False
4240,1629015,Zhaire Smith,Zhaire,Smith,False
4241,1628372,Dennis Smith Jr.,Dennis,Smith Jr.,False
4242,1631095,Jabari Smith Jr.,Jabari,Smith Jr.,True
4243,1641733,Nick Smith Jr.,Nick,Smith Jr.,True
4244,22,Rik Smits,Rik,Smits,False
4245,1091,Mike Smrek,Mike,Smrek,False
4246,78212,Joe Smyth,Joe,Smyth,False
4247,1630270,Xavier Sneed,Xavier,Sneed,False
4248,203503,Tony Snell,Tony,Snell,False
4249,727,Eric Snow,Eric,Snow,False
4250,78213,Dick Snyder,Dick,Snyder,False
4251,2745,Kirk Snyder,Kirk,Snyder,False
4252,78214,George Sobek,George,Sobek,False
4253,78215,Ricky Sobers,Ricky,Sobers,False
4254,78216,Ron Sobie,Ron,Sobie,False
4255,1631110,Jeremy Sochan,Jeremy,Sochan,True
4256,78217,Mike Sojourner,Mike,Sojourner,False
4257,2226,Will Solomon,Will,Solomon,False
4258,78219,Willie Somerset,Willie,Somerset,False
4259,2443,Darius Songaila,Darius,Songaila,False
4260,1642850,Thomas Sorber,Thomas,Sorber,True
4261,78220,Dave Sorenson,Dave,Sorenson,False
4262,203480,James Southerland,James,Southerland,False
4263,78221,Gino Sovran,Gino,Sovran,False
4264,2776,Pape Sow,Pape,Sow,False
4265,1629034,Ray Spalding,Ray,Spalding,False
4266,78222,Jim Spanarkel,Jim,Spanarkel,False
4267,2779,Vassilis Spanoulis,Vassilis,Spanoulis,False
4268,78223,Guy Sparrow,Guy,Sparrow,False
4269,600009,Rory Sparrow,Rory,Sparrow,False
4270,78225,Odie Spears,Odie,Spears,False
4271,78226,Art Spector,Art,Spector,False
4272,201578,Marreese Speights,Marreese,Speights,False
4273,1629016,Omari Spellman,Omari,Spellman,False
4274,78227,Andre Spencer,Andre,Spencer,False
4275,1642285,Cam Spencer,Cam,Spencer,True
4276,771,Elmore Spencer,Elmore,Spencer,False
4277,280,Felton Spencer,Felton,Spencer,False
4278,1630311,Pat Spencer,Pat,Spencer,True
4279,78230,Lou Spicer,Lou,Spicer,False
4280,78231,Craig Spitzer,Craig,Spitzer,False
4281,201168,Tiago Splitter,Tiago,Splitter,False
4282,78232,Art Spoelstra,Art,Spoelstra,False
4283,84,Latrell Sprewell,Latrell,Sprewell,False
4284,78233,Larry Spriggs,Larry,Spriggs,False
4285,1630531,Jaden Springer,Jaden,Springer,False
4286,78234,Jim Springer,Jim,Springer,False
4287,78235,Jim Spruill,Jim,Spruill,False
4288,1756,Ryan Stack,Ryan,Stack,False
4289,711,Jerry Stackhouse,Jerry,Stackhouse,False
4290,78237,Kevin Stacom,Kevin,Stacom,False
4291,78238,Dave Stallworth,Dave,Stallworth,False
4292,78239,Isaac Stallworth,Isaac,Stallworth,False
4293,78240,Ed Stanczak,Ed,Stanczak,False
4294,1630199,Cassius Stanley,Cassius,Stanley,False
4295,78241,Terence Stansbury,Terence,Stansbury,False
4296,317,John Starks,John,Starks,False
4297,78243,Keith Starr,Keith,Starr,False
4298,203917,Nik Stauskas,Nik,Stauskas,False
4299,78244,Larry Staverman,Larry,Staverman,False
4300,78245,Larry Steele,Larry,Steele,False
4301,1099,Matt Steigenga,Matt,Steigenga,False
4302,1735,Vladimir Stepania,Vladimir,Stepania,False
4303,203474,DJ Stephens,DJ,Stephens,False
4304,78247,Everette Stephens,Everette,Stephens,False
4305,78249,Jack Stephens,Jack,Stephens,False
4306,1086,Joe Stephens,Joe,Stephens,False
4307,202362,Lance Stephenson,Lance,Stephenson,False
4308,1627293,Alex Stepheson,Alex,Stepheson,False
4309,78250,Brook Steppe,Brook,Steppe,False
4310,78251,Barry Stevens,Barry,Stevens,False
4311,1641815,Isaiah Stevens,Isaiah,Stevens,True
4312,1630205,Lamar Stevens,Lamar,Stevens,False
4313,78252,Wayne Stevens,Wayne,Stevens,False
4314,2052,DeShawn Stevenson,DeShawn,Stevenson,False
4315,1630597,DJ Stewart,DJ,Stewart,False
4316,78253,Dennis Stewart,Dennis,Stewart,False
4317,1630191,Isaiah Stewart,Isaiah,Stewart,True
4318,1529,Kebu Stewart,Kebu,Stewart,False
4319,1125,Larry Stewart,Larry,Stewart,False
4320,1565,Michael Stewart,Michael,Stewart,False
4321,78256,Norm Stewart,Norm,Stewart,False
4322,201880,Greg Stiemsma,Greg,Stiemsma,False
4323,78257,Steve Stipanovich,Steve,Stipanovich,False
4324,179,Bryant Stith,Bryant,Stith,False
4325,78259,Sam Stith,Sam,Stith,False
4326,78260,Tom Stith,Tom,Stith,False
4327,78261,Alex Stivrins,Alex,Stivrins,False
4328,204065,David Stockton,David,Stockton,False
4329,304,John Stockton,John,Stockton,False
4330,978,Peja Stojakovic,Peja,Stojakovic,False
4331,1055,Ed Stokes,Ed,Stokes,False
4332,78264,Greg Stokes,Greg,Stokes,False
4333,203950,Jarnell Stokes,Jarnell,Stokes,False
4334,600016,Maurice Stokes,Maurice,Stokes,False
4335,78266,Art Stolkey,Art,Stolkey,False
4336,1627754,Diamond Stone,Diamond,Stone,False
4337,202933,Julyan Stone,Julyan,Stone,False
4338,2852,Awvee Storey,Awvee,Storey,False
4339,757,Damon Stoudamire,Damon,Stoudamire,False
4340,101136,Salim Stoudamire,Salim,Stoudamire,False
4341,2405,Amar'e Stoudemire,Amar'e,Stoudemire,False
4342,78267,Paul Stovall,Paul,Stovall,False
4343,201199,DJ Strawberry,DJ,Strawberry,False
4344,78268,Joe Strawder,Joe,Strawder,False
4345,1631124,Julian Strawther,Julian,Strawther,True
4346,78269,Bill Stricker,Bill,Stricker,False
4347,1065,Erick Strickland,Erick,Strickland,False
4348,1110,Mark Strickland,Mark,Strickland,False
4349,393,Rod Strickland,Rod,Strickland,False
4350,78270,Roger Strickland,Roger,Strickland,False
4351,78271,John Stroeder,John,Stroeder,False
4352,400,Derek Strong,Derek,Strong,False
4353,78273,Lamont Strothers,Lamont,Strothers,False
4354,78274,John Stroud,John,Stroud,False
4355,1629622,Max Strus,Max,Strus,True
4356,201155,Rodney Stuckey,Rodney,Stuckey,False
4357,78275,Gene Stump,Gene,Stump,False
4358,78276,Stan Stutz,Stan,Stutz,False
4359,1630591,Jalen Suggs,Jalen,Suggs,True
4360,78277,Gary Suiter,Gary,Suiter,False
4361,203096,Jared Sullinger,Jared,Sullinger,False
4362,201969,DaJuan Summers,DaJuan,Summers,False
4363,1628410,Edmond Sumner,Edmond,Sumner,False
4364,78654,Barry Sumpter,Barry,Sumpter,False
4365,201180,Sun Yue,Yue,Sun,False
4366,78278,Don Sunderlage,Don,Sunderlage,False
4367,1743,Bruno Sundov,Bruno,Sundov,False
4368,78279,Jon Sundvold,Jon,Sundvold,False
4369,682,Bob Sura,Bob,Sura,False
4370,78280,Dick Surhoff,Dick,Surhoff,False
4371,78281,Dane Suttle,Dane,Suttle,False
4372,357,Greg Sutton,Greg,Sutton,False
4373,78283,Bennie Swain,Bennie,Swain,False
4374,1628403,Caleb Swanigan,Caleb,Swanigan,False
4375,78284,Norm Swanson,Norm,Swanson,False
4376,78285,Dan Swartz,Dan,Swartz,False
4377,2552,Michael Sweetney,Michael,Sweetney,False
4378,1631306,Cole Swider,Cole,Swider,False
4379,2741,Robert Swift,Robert,Swift,False
4380,2031,Stromile Swift,Stromile,Swift,False
4381,78286,Aaron Swinson,Aaron,Swinson,False
4382,1628591,Craig Sword,Craig,Sword,False
4383,202377,Pape Sy,Pape,Sy,False
4384,78287,Wallace Sydnor,Wallace,Sydnor,False
4385,1626208,Keifer Sykes,Keifer,Sykes,False
4386,1132,Larry Sykes,Larry,Sykes,False
4387,1136,Brett Szabo,Brett,Szabo,False
4388,1887,Wally Szczerbiak,Wally,Szczerbiak,False
4389,440,Zan Tabak,Zan,Tabak,False
4390,2657,Yuta Tabuse,Yuta,Tabuse,False
4391,101147,Chris Taft,Chris,Taft,False
4392,78291,Sid Tannenbaum,Sid,Tannenbaum,False
4393,1434,Dragan Tarlac,Dragan,Tarlac,False
4394,78293,Roy Tarpley,Roy,Tarpley,False
4395,1630256,Jae'Sean Tate,Jae'Sean,Tate,True
4396,78294,Earl Tatum,Earl,Tatum,False
4397,1628369,Jayson Tatum,Jayson,Tatum,True
4398,204002,Edy Tavares,Edy,Tavares,False
4399,78295,Anthony Taylor,Anthony,Taylor,False
4400,78296,Brian Taylor,Brian,Taylor,False
4401,101182,Donell Taylor,Donell,Taylor,False
4402,78298,Fred Taylor,Fred,Taylor,False
4403,1627819,Isaiah Taylor,Isaiah,Taylor,False
4404,78297,Jay Taylor,Jay,Taylor,False
4405,78299,Jeff Taylor,Jeff,Taylor,False
4406,203106,Jeffery Taylor,Jeffery,Taylor,False
4407,201966,Jermaine Taylor,Jermaine,Taylor,False
4408,1511,Johnny Taylor,Johnny,Taylor,False
4409,78301,Leonard Taylor,Leonard,Taylor,False
4410,1508,Maurice Taylor,Maurice,Taylor,False
4411,201446,Mike Taylor,Mike,Taylor,False
4412,78302,Roland Taylor,Roland,Taylor,False
4413,1630678,Terry Taylor,Terry,Taylor,False
4414,203116,Tyshawn Taylor,Tyshawn,Taylor,False
4415,78303,Vince Taylor,Vince,Taylor,False
4416,78304,Terry Teagle,Terry,Teagle,False
4417,201952,Jeff Teague,Jeff,Teague,False
4418,203104,Marquis Teague,Marquis,Teague,False
4419,203141,Mirza Teletovic,Mirza,Teletovic,False
4420,2742,Sebastian Telfair,Sebastian,Telfair,False
4421,1643141,Jahmyl Telfort,Jahmyl,Telfort,True
4422,202066,Garrett Temple,Garrett,Temple,True
4423,1628462,Milos Teodosic,Milos,Teodosic,False
4424,78305,Ira Terrell,Ira,Terrell,False
4425,1629123,Jared Terrell,Jared,Terrell,False
4426,78307,Carlos Terry,Carlos,Terry,False
4427,78306,Chuck Terry,Chuck,Terry,False
4428,78308,Claude Terry,Claude,Terry,False
4429,1631207,Dalen Terry,Dalen,Terry,True
4430,1629150,Emanuel Terry,Emanuel,Terry,False
4431,1891,Jason Terry,Jason,Terry,False
4432,1630179,Tyrell Terry,Tyrell,Terry,False
4433,1630257,Jon Teske,Jon,Teske,False
4434,201934,Hasheem Thabeet,Hasheem,Thabeet,False
4435,78309,Tom Thacker,Tom,Thacker,False
4436,1628464,Daniel Theis,Daniel,Theis,False
4437,78310,Reggie Theus,Reggie,Theus,False
4438,78311,Peter Thibeaux,Peter,Thibeaux,False
4439,78312,Bill Thieben,Bill,Thieben,False
4440,1642876,Adou Thiero,Adou,Thiero,True
4441,78313,Justus Thigpen,Justus,Thigpen,False
4442,78314,David Thirdkill,David,Thirdkill,False
4443,203519,Adonis Thomas,Adonis,Thomas,False
4444,2873,Billy Thomas,Billy,Thomas,False
4445,1630271,Brodric Thomas,Brodric,Thomas,False
4446,1630560,Cam Thomas,Cam,Thomas,True
4447,1063,Carl Thomas,Carl,Thomas,False
4448,78316,Charles Thomas,Charles,Thomas,False
4449,2041,Etan Thomas,Etan,Thomas,False
4450,78317,Irving Thomas,Irving,Thomas,False
4451,202738,Isaiah Thomas,Isaiah,Thomas,False
4452,78318,Isiah Thomas,Isiah,Thomas,False
4453,1975,Jamel Thomas,Jamel,Thomas,False
4454,2839,James Thomas,James,Thomas,False
4455,78320,Jim Thomas,Jim,Thomas,False
4456,78321,Joe Thomas,Joe,Thomas,False
4457,1519,John Thomas,John,Thomas,False
4458,1903,Kenny Thomas,Kenny,Thomas,False
4459,1629017,Khyri Thomas,Khyri,Thomas,False
4460,703,Kurt Thomas,Kurt,Thomas,False
4461,202498,Lance Thomas,Lance,Thomas,False
4462,202952,Malcolm Thomas,Malcolm,Thomas,False
4463,1629744,Matt Thomas,Matt,Thomas,False
4464,78322,Terry Thomas,Terry,Thomas,False
4465,1501,Tim Thomas,Tim,Thomas,False
4466,200748,Tyrus Thomas,Tyrus,Thomas,False
4467,202717,Trey Thompkins,Trey,Thompkins,False
4468,1641708,Amen Thompson,Amen,Thompson,True
4469,1641709,Ausar Thompson,Ausar,Thompson,True
4470,78323,Bernard Thompson,Bernard,Thompson,False
4471,1631,Billy Thompson,Billy,Thompson,False
4472,240,Brooks Thompson,Brooks,Thompson,False
4473,78325,Corny Thompson,Corny,Thompson,False
4474,78326,David Thompson,David,Thompson,False
4475,101159,Dijon Thompson,Dijon,Thompson,False
4476,1630679,Ethan Thompson,Ethan,Thompson,False
4477,78327,George Thompson,George,Thompson,False
4478,203138,Hollis Thompson,Hollis,Thompson,False
4479,201574,Jason Thompson,Jason,Thompson,False
4480,78328,John Thompson,John,Thompson,False
4481,78329,Kevin Thompson,Kevin,Thompson,False
4482,202691,Klay Thompson,Klay,Thompson,True
4483,78,LaSalle Thompson,LaSalle,Thompson,False
4484,78331,Mychal Thompson,Mychal,Thompson,False
4485,202814,Mychel Thompson,Mychel,Thompson,False
4486,78332,Paul Thompson,Paul,Thompson,False
4487,78333,Stephen Thompson,Stephen,Thompson,False
4488,202684,Tristan Thompson,Tristan,Thompson,False
4489,1630550,JT Thor,JT,Thor,False
